Product ID,Product Name,Category,Sub-Category,Price Per Unit
OFF-FEL-10003785,"Fellowes Shelving, Industrial",Office Supplies,Storage,23.91
OFF-AR-10001823,"BIC Highlighters, Blue",Office Supplies,Art,7.58
OFF-BI-10001987,"Acco Binding Machine, Economy",Office Supplies,Binders,31.41
TEC-AC-10004451,"SanDisk Mouse, Bluetooth",Technology,Accessories,16.43
OFF-PA-10001323,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper,15.84
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,8.14
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,8.3
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,20.47
TEC-PH-10001427,"Motorola Headset, Full Size",Technology,Phones,38.39
FUR-FU-10000628,"Rubbermaid Light Bulb, Black",Furniture,Furnishings,9.79
OFF-LA-10003955,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels,7.3
OFF-ADV-10002549,"Advantus Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,10.58
OFF-AR-10002897,"BIC Markers, Water Color",Office Supplies,Art,16.36
OFF-AR-10002486,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,12.62
OFF-PA-10002363,"Eaton Message Books, Recycled",Office Supplies,Paper,8.46
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,3.14
FUR-CH-10004652,"Hon Bag Chairs, Black",Furniture,Chairs,19.6
OFF-BI-10004553,"Cardinal Binder, Clear",Office Supplies,Binders,6.28
OFF-OIC-10000121,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners,9.11
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,2.65
OFF-LA-10004774,"Avery Shipping Labels, Alphabetical",Office Supplies,Labels,7.08
FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,2.98
OFF-IBI-10000440,"Ibico Binder Covers, Clear",Office Supplies,Binders,12.41
OFF-LA-10003487,"Smead Shipping Labels, Adjustable",Office Supplies,Labels,3.67
TEC-OKI-10002750,"Okidata Inkjet, Wireless",Technology,Machines,287
FUR-BO-10003913,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,113.24
TEC-PH-10001432,"Motorola Signal Booster, Cordless",Technology,Phones,66.73
TEC-CO-10000660,"Hewlett Copy Machine, Color",Technology,Copiers,114.92
OFF-ST-10000362,"Eldon File Cart, Blue",Office Supplies,Storage,63.23
TEC-PH-10000800,"Cisco Smart Phone, Full Size",Technology,Phones,405.1
FUR-TA-10000665,"Bevis Computer Table, Fully Assembled",Furniture,Tables,414.71
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,32.62
FUR-BO-10000967,"Ikea Library with Doors, Pine",Furniture,Bookcases,216.38
TEC-PH-10004614,"Cisco Headset, Full Size",Technology,Phones,34.5
FUR-CH-10003950,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,398.21
OFF-ST-10000095,"Fellowes File Cart, Industrial",Office Supplies,Storage,102.09
TEC-MA-10002874,"Epson Receipt Printer, Wireless",Technology,Machines,82.3
FUR-CH-10000488,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,54.94
TEC-CO-10003534,"HP Fax and Copier, Digital",Technology,Copiers,70.22
OFF-AR-10003554,"Stanley Canvas, Blue",Office Supplies,Art,34.85
TEC-MA-10003198,"Konica Phone, White",Technology,Machines,50.9
OFF-PA-10003899,"SanDisk Memo Slips, Multicolor",Office Supplies,Paper,16.25
TEC-AC-10001564,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,23.17
OFF-AR-10003247,"Boston Highlighters, Water Color",Office Supplies,Art,15
OFF-AR-10001461,"BIC Canvas, Water Color",Office Supplies,Art,50.38
OFF-AR-10000584,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,24.66
OFF-SU-10001657,"Acme Box Cutter, High Speed",Office Supplies,Supplies,15.52
OFF-AR-10000387,"Sanford Highlighters, Water Color",Office Supplies,Art,9.61
OFF-PA-10000908,"Xerox Note Cards, Premium",Office Supplies,Paper,19.79
OFF-LA-10000950,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels,11.42
FUR-FU-10001507,"Rubbermaid Light Bulb, Duo Pack",Furniture,Furnishings,12.22
FUR-BO-10003384,"Ikea Corner Shelving, Traditional",Furniture,Bookcases,82.42
FUR-BO-10004404,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,105.11
FUR-CH-10002250,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,223.53
FUR-CH-10001752,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,65.94
TEC-CO-10002350,"Canon Wireless Fax, Digital",Technology,Copiers,354.15
OFF-ROG-10000191,"Rogers Lockers, Wire Frame",Office Supplies,Storage,136.58
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,36.69
OFF-BI-10002919,"Acco Binder Covers, Durable",Office Supplies,Binders,10.34
OFF-PA-10000994,"Enermax Message Books, 8.5 x 11",Office Supplies,Paper,9.54
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper,3.35
OFF-AR-10002340,"Stanley Markers, Water Color",Office Supplies,Art,19.9
OFF-EN-10001990,Staples,Office Supplies,Envelopes,2.54
OFF-PA-10000327,Xerox 1971,Office Supplies,Paper,2.14
OFF-AP-10004958,"KitchenAid Stove, Black",Office Supplies,Appliances,237.84
TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,102.61
TEC-PH-10001751,"Samsung Smart Phone, Cordless",Technology,Phones,391.96
TEC-CO-10003982,"HP Ink, High-Speed",Technology,Copiers,56.87
OFF-AP-10003308,"KitchenAid Stove, Black",Office Supplies,Appliances,245.49
TEC-MA-10003351,"Okidata Card Printer, White",Technology,Machines,94.41
TEC-CO-10002567,"Hewlett Fax and Copier, Laser",Technology,Copiers,99.47
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,20.33
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,60.32
TEC-CO-10003142,"Hewlett Fax and Copier, Laser",Technology,Copiers,102.3
TEC-CO-10001968,"Canon Personal Copier, Color",Technology,Copiers,55.57
TEC-MOT-10001950,"Motorola Headset, Full Size",Technology,Phones,53.9
OFF-PA-10003139,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,9.47
OFF-AR-10003536,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art,20.12
TEC-CO-10001756,"Canon Personal Copier, Color",Technology,Copiers,56.92
OFF-EN-10004788,"Ames Mailers, Recycled",Office Supplies,Envelopes,10.15
OFF-BIC-10003680,"BIC Highlighters, Blue",Office Supplies,Art,8.41
OFF-LA-10001185,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels,3.51
OFF-EN-10000755,"Ames Mailers, Recycled",Office Supplies,Envelopes,11.2
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,3.09
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,2.51
OFF-HAR-10000495,"Harbour Creations Shipping Labels, Adjustable",Office Supplies,Labels,8.51
OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,3.37
FUR-CH-10000027,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,273.92
OFF-AP-10002306,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances,220.34
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,133.64
OFF-AP-10002361,"Hoover Microwave, Red",Office Supplies,Appliances,226.44
TEC-CIS-10000351,"Cisco Signal Booster, Cordless",Technology,Phones,107.62
TEC-CO-10003992,"HP Ink, Color",Technology,Copiers,102.25
TEC-AC-10000483,"SanDisk Memory Card, Bluetooth",Technology,Accessories,84.84
TEC-APP-10001965,"Apple Office Telephone, Full Size",Technology,Phones,22.07
FUR-FU-10003939,"Tenex Photo Frame, Duo Pack",Furniture,Furnishings,15.82
OFF-ST-10004365,"Fellowes Shelving, Wire Frame",Office Supplies,Storage,20.64
FUR-IKE-10003642,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,125.43
OFF-SU-10001731,"Acme Letter Opener, Serrated",Office Supplies,Supplies,8.09
FUR-CH-10003965,"Hon Rocking Chair, Red",Furniture,Chairs,74.85
OFF-SU-10001869,"Stiletto Scissors, Steel",Office Supplies,Supplies,18.26
TEC-MEM-10002005,"Memorex Router, Erganomic",Technology,Accessories,150.98
TEC-MA-10000686,"Epson Phone, Wireless",Technology,Machines,35.03
OFF-BOS-10001711,"Boston Sketch Pad, Easy-Erase",Office Supplies,Art,29.77
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,5.81
OFF-BIC-10001510,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,Art,24.63
OFF-CAR-10000202,"Cardinal Binding Machine, Clear",Office Supplies,Binders,25.88
OFF-LA-10000635,"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels,6.52
OFF-FA-10001521,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,8.32
OFF-FA-10002015,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners,11.4
FUR-CH-10001429,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,372.81
OFF-AP-10001178,"KitchenAid Stove, Red",Office Supplies,Appliances,373.27
FUR-BO-10003706,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,56.28
FUR-TA-10004308,"Lesro Wood Table, Adjustable Height",Furniture,Tables,171.45
TEC-AC-10004487,"Memorex Router, Erganomic",Technology,Accessories,140.82
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,100.4
TEC-CO-10003965,"Brother Ink, Laser",Technology,Copiers,131.23
TEC-AC-10001754,"SanDisk Memory Card, Bluetooth",Technology,Accessories,37.13
FUR-CH-10003551,"Hon Swivel Stool, Black",Furniture,Chairs,78.92
OFF-ST-10004847,"Tenex File Cart, Blue",Office Supplies,Storage,56.79
OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,27.85
FUR-CH-10003109,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,63.61
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,48.27
TEC-AC-10003265,"Belkin Router, Bluetooth",Technology,Accessories,240.57
TEC-MA-10000327,"Epson Phone, Durable",Technology,Machines,66.25
TEC-AC-10004652,"Belkin Mouse, Erganomic",Technology,Accessories,25.68
TEC-AC-10000241,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,28.65
TEC-PH-10000641,"Motorola Headset, Full Size",Technology,Phones,59.59
FUR-BAR-10004553,"Barricks Training Table, Rectangular",Furniture,Tables,276.72
OFF-SU-10000997,"Fiskars Shears, Easy Grip",Office Supplies,Supplies,37.85
OFF-PA-10004480,"Eaton Cards & Envelopes, Recycled",Office Supplies,Paper,20.92
OFF-ST-10000130,"Eldon Trays, Wire Frame",Office Supplies,Storage,25.39
OFF-BI-10000721,"Ibico Binder Covers, Recycled",Office Supplies,Binders,12.59
FUR-FU-10002957,"Tenex Stacking Tray, Durable",Furniture,Furnishings,17.98
OFF-BI-10001621,"Cardinal Binding Machine, Economy",Office Supplies,Binders,33.09
OFF-SU-10002169,"Fiskars Letter Opener, High Speed",Office Supplies,Supplies,10.13
TEC-AC-10004938,"Belkin Mouse, Bluetooth",Technology,Accessories,32.65
OFF-PA-10004746,"SanDisk Memo Slips, 8.5 x 11",Office Supplies,Paper,16.3
FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,7.82
OFF-ST-10003017,"Tenex Box, Industrial",Office Supplies,Storage,13.39
FUR-HON-10001558,"Hon Swivel Stool, Black",Furniture,Chairs,114.33
FUR-ELD-10004994,"Eldon Clock, Duo Pack",Furniture,Furnishings,30.19
OFF-SU-10004236,"Stiletto Letter Opener, Steel",Office Supplies,Supplies,16.02
OFF-TEN-10001129,"Tenex Shelving, Blue",Office Supplies,Storage,50.65
OFF-ST-10000016,"Eldon Folders, Blue",Office Supplies,Storage,10.88
OFF-LA-10002107,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels,6.33
FUR-FU-10003874,"Advantus Door Stop, Erganomic",Furniture,Furnishings,23.14
OFF-LA-10003140,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels,2.52
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,2.24
OFF-IBI-10004959,"Ibico Binder, Economy",Office Supplies,Binders,10.83
OFF-SAN-10003285,"Sanford Pens, Fluorescent",Office Supplies,Art,8.83
TEC-CO-10000847,"Canon Personal Copier, Laser",Technology,Copiers,98.7
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,23.93
OFF-AR-10004115,"Sanford Markers, Blue",Office Supplies,Art,17.44
OFF-BI-10003022,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,12.48
OFF-SU-10001831,"Stiletto Scissors, High Speed",Office Supplies,Supplies,6.79
OFF-BI-10000787,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,3.92
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,2.83
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,254.31
FUR-SAF-10001793,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,201.32
FUR-CH-10000660,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,272.33
TEC-SHA-10000971,"Sharp Fax Machine, Color",Technology,Copiers,242.47
FUR-BAR-10003465,"Barricks Computer Table, Adjustable Height",Furniture,Tables,379.59
OFF-SAN-10002323,"Sanford Sketch Pad, Fluorescent",Office Supplies,Art,20.45
FUR-CH-10000110,"Hon Bag Chairs, Red",Furniture,Chairs,14.55
OFF-XER-10002256,"Xerox Note Cards, Recycled",Office Supplies,Paper,17.75
OFF-ELD-10003038,"Eldon Shelving, Blue",Office Supplies,Storage,32.49
OFF-STA-10001636,"Stanley Markers, Water Color",Office Supplies,Art,13.21
OFF-PA-10004600,"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,17.7
OFF-ACC-10000102,"Acco Binding Machine, Clear",Office Supplies,Binders,38.97
TEC-MA-10001831,"Konica Card Printer, Durable",Technology,Machines,160.09
OFF-SU-10000866,"Elite Trimmer, Serrated",Office Supplies,Supplies,31.24
OFF-SU-10004119,"Acme Trimmer, Steel",Office Supplies,Supplies,15.11
TEC-AC-10004406,"Memorex Keyboard, USB",Technology,Accessories,62.93
FUR-BUS-10004121,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,118.43
OFF-FA-10003007,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,6.88
OFF-ELI-10000044,"Elite Ruler, Serrated",Office Supplies,Supplies,7.97
OFF-EN-10003661,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes,2.25
TEC-AC-10001835,"Belkin Mouse, Programmable",Technology,Accessories,35.58
OFF-BIN-10000837,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art,14.04
OFF-EN-10003675,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,Envelopes,14.74
OFF-AR-10000706,"Sanford Highlighters, Fluorescent",Office Supplies,Art,10.15
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,2.44
OFF-LA-10001413,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,7.39
OFF-LA-10001019,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,5.27
OFF-EAT-10001137,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper,13.86
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,5.57
OFF-ACC-10002327,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners,11.06
OFF-IBI-10000779,"Ibico Index Tab, Economy",Office Supplies,Binders,6.68
FUR-TEN-10004549,"Tenex Light Bulb, Durable",Furniture,Furnishings,14.63
FUR-HON-10003871,"Hon Conference Table, Fully Assembled",Furniture,Tables,299.37
FUR-TA-10001089,"Hon Computer Table, with Bottom Storage",Furniture,Tables,312.55
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,441.08
OFF-ST-10003837,"Tenex Lockers, Single Width",Office Supplies,Storage,165.04
FUR-CH-10001313,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,32.48
OFF-ST-10003256,"Eldon Shelving, Wire Frame",Office Supplies,Storage,34.98
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,47.84
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,212.22
FUR-BO-10004504,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,85.89
FUR-CH-10001674,"Office Star Chairmat, Adjustable",Furniture,Chairs,32.91
FUR-DAN-10004625,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,58.36
FUR-CH-10000994,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,110.78
FUR-CH-10004312,"Hon Bag Chairs, Set of Two",Furniture,Chairs,29.82
FUR-FU-10000069,"Tenex Door Stop, Durable",Furniture,Furnishings,31.32
OFF-SU-10004496,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies,11.75
OFF-AR-10002538,"Binney & Smith Sketch Pad, Fluorescent",Office Supplies,Art,19.08
TEC-AC-10003861,"Enermax Keyboard, Erganomic",Technology,Accessories,65
TEC-PH-10001587,"Apple Headset, Cordless",Technology,Phones,39.66
FUR-FU-10001640,"Eldon Photo Frame, Black",Furniture,Furnishings,32.24
OFF-AR-10000658,Newell 324,Office Supplies,Art,4.94
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,56.52
OFF-BI-10001400,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,18.99
FUR-FU-10001674,"Deflect-O Clock, Duo Pack",Furniture,Furnishings,25.69
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,53.3
TEC-MOT-10002372,"Motorola Speaker Phone, Full Size",Technology,Phones,104.23
OFF-XER-10003495,"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,19.89
OFF-BI-10002354,"Acco Binder, Clear",Office Supplies,Binders,6.15
TEC-PH-10003405,"Apple Office Telephone, Full Size",Technology,Phones,39.27
OFF-HON-10001102,"Hon Legal Exhibit Labels, Adjustable",Office Supplies,Labels,4.81
OFF-ST-10003243,"Fellowes Folders, Blue",Office Supplies,Storage,12.02
OFF-FEL-10001343,"Fellowes Box, Wire Frame",Office Supplies,Storage,7.92
OFF-EN-10001109,"Ames Interoffice Envelope, Recycled",Office Supplies,Envelopes,41.01
OFF-BOS-10000477,"Boston Canvas, Blue",Office Supplies,Art,36.14
OFF-STA-10001968,"Stanley Canvas, Water Color",Office Supplies,Art,25.6
OFF-AVE-10002311,"Avery Binder Covers, Durable",Office Supplies,Binders,9.03
OFF-PA-10000344,"SanDisk Memo Slips, 8.5 x 11",Office Supplies,Paper,9.14
FUR-RUB-10001717,"Rubbermaid Photo Frame, Durable",Furniture,Furnishings,42.85
OFF-ST-10000542,"Fellowes Folders, Industrial",Office Supplies,Storage,20.61
TEC-AC-10001352,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,47.72
TEC-AC-10001728,"SanDisk Flash Drive, Programmable",Technology,Accessories,17.48
OFF-ST-10001869,"Eldon Box, Single Width",Office Supplies,Storage,4.3
OFF-PA-10000349,Staples,Office Supplies,Paper,1.26
OFF-SU-10001992,"Stiletto Ruler, Serrated",Office Supplies,Supplies,5.77
OFF-FA-10004664,"Advantus Push Pins, Bulk Pack",Office Supplies,Fasteners,8.33
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,3.19
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,7.61
OFF-AR-10003651,"Sanford Pens, Easy-Erase",Office Supplies,Art,8.21
FUR-FU-10000762,"Advantus Light Bulb, Black",Furniture,Furnishings,7.32
OFF-STA-10004885,"Stanley Sketch Pad, Easy-Erase",Office Supplies,Art,34.72
OFF-FA-10003638,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,7.4
OFF-BI-10003166,"Cardinal Hole Reinforcements, Durable",Office Supplies,Binders,4.14
OFF-LA-10000714,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels,4.18
OFF-FA-10001702,"Advantus Push Pins, 12 Pack",Office Supplies,Fasteners,6.56
OFF-GLO-10004223,"GlobeWeis Clasp Envelope, Security-Tint",Office Supplies,Envelopes,6.56
OFF-BI-10004140,"Cardinal Index Tab, Clear",Office Supplies,Binders,3.43
OFF-EN-10004909,"GlobeWeis Peel and Seal, Recycled",Office Supplies,Envelopes,7.49
OFF-LA-10000540,"Harbour Creations Round Labels, Adjustable",Office Supplies,Labels,3.31
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones,64.8
TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,68.27
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,0.91
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,8.55
OFF-FA-10000735,Staples,Office Supplies,Fasteners,1.05
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,2.57
